file_path,dialect,speaker_id,Unnamed: 0,FileName,ShowName,FullFileLength,SegmentID,SegmentLength,SegmentStart,SegmentEnd,SpeakerAge,SpeakerGender,SpeakerDialect,Speaker,Environment,GroundTruthText,ProcessedText,Category,split
SADA_HIJ/6k_SBA_102_2-seg_315_390-318_190.wav,SADA_HIJ,batch_1/6k_SBA_102_2.wav:Speaker4متحدث,872,batch_1/6k_SBA_102_2.wav,الجفاف يقتل الندى,590.8899999999999,6k_SBA_102_2-seg_315_390-318_190,2.800000000000182,315.3899999999999,318.19000000000005,Elderly -- كبير في السن,Male,Hijazi,Speaker4متحدث,Noisy -- ضوضاء,وش إللي يخليك تكسر الباب وتاخذ البنت بالقوة,وش اللي يخليك تكسر الباب وتاخذ البنت بالقوة,درامي,train
SADA_HIJ/6k_SBA_102_2-seg_227_960-231_370.wav,SADA_HIJ,batch_1/6k_SBA_102_2.wav:Speaker3متحدث,859,batch_1/6k_SBA_102_2.wav,الجفاف يقتل الندى,590.8899999999999,6k_SBA_102_2-seg_227_960-231_370,3.4099999999998545,227.96000000000004,231.3699999999999,Young Adult -- مراهق,Female,Hijazi,Speaker3متحدث,Noisy -- ضوضاء,زين، زين، خلني آخذ هدومي وأخذ هدوم حق وجهك,زين زين خلني اخذ هدومي واخذ هدوم حق وجهك,درامي,train
SADA_KHA/6k_SBA_103_0-seg_247_170-249_420.wav,SADA_KHA,batch_1/6k_SBA_103_0.wav:Speaker1متحدث,907,batch_1/6k_SBA_103_0.wav,الجفاف يقتل الندى,601.7,6k_SBA_103_0-seg_247_170-249_420,2.25,247.17,249.42,Adult -- بالغ,Female,Khaliji,Speaker1متحدث,Clean -- نظيف,يمه إحنا ما يصير نبقى جالسين جذي وننتظر.,يمه احنا ما يصير نبقى جالسين جذي وننتظر,درامي,train
SADA_KHA/6k_SBA_103_0-seg_578_950-590_480.wav,SADA_KHA,batch_1/6k_SBA_103_0.wav:Speaker5متحدث,968,batch_1/6k_SBA_103_0.wav,الجفاف يقتل الندى,601.7,6k_SBA_103_0-seg_578_950-590_480,11.529999999999973,578.95,590.48,Adult -- بالغ,Male,Khaliji,Speaker5متحدث,Clean -- نظيف,تتهم مواطن آخر كان له الفضل عليك إنت وأمك وأختك رباك وأنت صغير. والآن بدل ما تكافيه بالمعروف تيجي تتهمه إنه أكل مالك وتدور عنده حقوق,تتهم مواطن اخر كان له الفضل عليك انت وامك واختك رباك وانت صغير والان بدل ما تكافيه بالمعروف تيجي تتهمه انه اكل مالك وتدور عنده حقوق,درامي,train
SADA_KHA/6k_SBA_103_0-seg_499_650-502_576.wav,SADA_KHA,batch_1/6k_SBA_103_0.wav:Speaker6متحدث,953,batch_1/6k_SBA_103_0.wav,الجفاف يقتل الندى,601.7,6k_SBA_103_0-seg_499_650-502_576,2.9257851422939893,499.65,502.575785142294,Adult -- بالغ,Male,Khaliji,Speaker6متحدث,Clean -- نظيف,أقسم لك أنه هذا هو الصحيح وما عندي غيره يا حضرة الضابط,اقسم لك انه هذا هو الصحيح وما عندي غيره يا حضرة الضابط,درامي,train
SADA_KHA/6k_SBA_104_2-seg_16_540-18_940.wav,SADA_KHA,batch_1/6k_SBA_104_2.wav:Speaker1متحدث,1283,batch_1/6k_SBA_104_2.wav,الجفاف يقتل الندى,600.95,6k_SBA_104_2-seg_16_540-18_940,2.399999999999864,16.54000000000019,18.94000000000005,Adult -- بالغ,Male,Khaliji,Speaker1متحدث,Clean -- نظيف,زين طال عمرك زين، مع السلامة.,زين طال عمرك زين مع السلامة,درامي,train
SADA_KHA/6k_SBA_104_2-seg_0_100-2_970.wav,SADA_KHA,batch_1/6k_SBA_104_2.wav:Speaker1متحدث,1278,batch_1/6k_SBA_104_2.wav,الجفاف يقتل الندى,600.95,6k_SBA_104_2-seg_0_100-2_970,2.869999999999891,0.1000000000001364,2.970000000000028,Adult -- بالغ,Male,Khaliji,Speaker1متحدث,Clean -- نظيف,ولا حتى يقابلك في الطريق، وش تبي بعد؟,ولا حتى يقابلك في الطريق وش تبي بعد,درامي,train
SADA_NAJ/6k_SBA_105_3-seg_45_710-50_990.wav,SADA_NAJ,batch_1/6k_SBA_105_3.wav:Speaker2متحدث,1526,batch_1/6k_SBA_105_3.wav,الجفاف يقتل الندى,59.94999999999982,6k_SBA_105_3-seg_45_710-50_990,5.2800000000002,45.70999999999981,50.99000000000001,Adult -- بالغ,Male,Najdi,Speaker2متحدث,Clean -- نظيف,إلا يدور شرك شرك ينصبني فيه، لكن إسمعي,الا يدور شرك شرك ينصبني فيه لكن اسمعي,درامي,train
SADA_KHA/6k_SBA_107_0-seg_171_800-179_950.wav,SADA_KHA,batch_1/6k_SBA_107_0.wav:Speaker2متحدث,4,batch_1/6k_SBA_107_0.wav,الديرة نت,623.61,6k_SBA_107_0-seg_171_800-179_950,8.149999999999977,171.8,179.95,Adult -- بالغ,Male,Khaliji,Speaker2متحدث,Clean -- نظيف,ألف مرة رتبوا مكاتبكم رتبوها قبل لا تطلعون عشان ترجعون ثاني يوم تلقونها بمنتهى القيافة لكن.,الف مرة رتبوا مكاتبكم رتبوها قبل لا تطلعون عشان ترجعون ثاني يوم تلقونها بمنتهى القيافة لكن,مسابقات,test
SADA_KHA/6k_SBA_107_0-seg_419_490-421_640.wav,SADA_KHA,batch_1/6k_SBA_107_0.wav:Speaker2متحدث,29,batch_1/6k_SBA_107_0.wav,الديرة نت,623.61,6k_SBA_107_0-seg_419_490-421_640,2.1499999999999773,419.49,421.64,Adult -- بالغ,Male,Khaliji,Speaker2متحدث,Clean -- نظيف,متأبطن كمبيوتره,متابطن كمبيوتره,مسابقات,test
SADA_KHA/6k_SBA_107_0-seg_311_140-313_600.wav,SADA_KHA,batch_1/6k_SBA_107_0.wav:Speaker2متحدث,12,batch_1/6k_SBA_107_0.wav,الديرة نت,623.61,6k_SBA_107_0-seg_311_140-313_600,2.4600000000000364,311.14,313.6,Adult -- بالغ,Male,Khaliji,Speaker2متحدث,Clean -- نظيف,بسم الله خلنا.,بسم الله خلنا,مسابقات,test
SADA_KHA/6k_SBA_107_0-seg_332_990-335_840.wav,SADA_KHA,batch_1/6k_SBA_107_0.wav:Speaker2متحدث,16,batch_1/6k_SBA_107_0.wav,الديرة نت,623.61,6k_SBA_107_0-seg_332_990-335_840,2.849999999999966,332.99,335.84,Adult -- بالغ,Male,Khaliji,Speaker2متحدث,Clean -- نظيف,نخاف على صحته يعجبه #غير_واضح,نخاف على صحته يعجبه غيرواضح,مسابقات,test
SADA_KHA/6k_SBA_107_0-seg_543_492-547_191.wav,SADA_KHA,batch_1/6k_SBA_107_0.wav:Speaker4متحدث,45,batch_1/6k_SBA_107_0.wav,الديرة نت,623.61,6k_SBA_107_0-seg_543_492-547_191,3.699661930081902,543.4915777411074,547.1912396711894,Adult -- بالغ,Male,Khaliji,Speaker4متحدث,Clean -- نظيف,تصدق عاد انك كرهتني في الرياضة و الرشاقة ,تصدق عاد انك كرهتني في الرياضة و الرشاقة,مسابقات,test
SADA_KHA/6k_SBA_107_0-seg_514_170-518_430.wav,SADA_KHA,batch_1/6k_SBA_107_0.wav:Speaker4متحدث,39,batch_1/6k_SBA_107_0.wav,الديرة نت,623.61,6k_SBA_107_0-seg_514_170-518_430,4.259999999999991,514.17,518.43,Adult -- بالغ,Male,Khaliji,Speaker4متحدث,Clean -- نظيف,أقول أخ عبود الله يطول في عمرك ودي أسألك سؤال إنت ليه ما تحلق شعرك؟,اقول اخ عبود الله يطول في عمرك ودي اسالك سؤال انت ليه ما تحلق شعرك,مسابقات,test
SADA_KHA/6k_SBA_107_0-seg_488_306-492_706.wav,SADA_KHA,batch_1/6k_SBA_107_0.wav:Speaker4متحدث,36,batch_1/6k_SBA_107_0.wav,الديرة نت,623.61,6k_SBA_107_0-seg_488_306-492_706,4.399597970908189,488.3061553905391,492.7057533614473,Adult -- بالغ,Male,Khaliji,Speaker4متحدث,Clean -- نظيف,اها خمسة الفجر والله يا عبود لو انك ساك في الخرج,اها خمسة الفجر والله يا عبود لو انك ساك في الخرج,مسابقات,test
SADA_KHA/6k_SBA_107_0-seg_484_470-488_100.wav,SADA_KHA,batch_1/6k_SBA_107_0.wav:Speaker3متحدث,35,batch_1/6k_SBA_107_0.wav,الديرة نت,623.61,6k_SBA_107_0-seg_484_470-488_100,3.6304294401662673,484.47,488.1004294401663,Adult -- بالغ,Male,Khaliji,Speaker3متحدث,Clean -- نظيف,الساعة آ خمسة الفجر,الساعة ا خمسة الفجر,مسابقات,test
SADA_KHA/6k_SBA_107_1-seg_59_070-62_220.wav,SADA_KHA,batch_1/6k_SBA_107_1.wav:Speaker2متحدث,63,batch_1/6k_SBA_107_1.wav,الديرة نت,621.52,6k_SBA_107_1-seg_59_070-62_220,3.150000000000091,59.06999999999982,62.21999999999992,Adult -- بالغ,Male,Khaliji,Speaker2متحدث,Clean -- نظيف,أبوي شغله يبدأ الصبح ما ينتهي إلا تالي الليل فاضي أنا فاضي,ابوي شغله يبدا الصبح ما ينتهي الا تالي الليل فاضي انا فاضي,مسابقات,test
SADA_KHA/6k_SBA_107_1-seg_267_240-269_250.wav,SADA_KHA,batch_1/6k_SBA_107_1.wav:Speaker4متحدث,92,batch_1/6k_SBA_107_1.wav,الديرة نت,621.52,6k_SBA_107_1-seg_267_240-269_250,2.009999999999991,267.2399999999999,269.2499999999999,Elderly -- كبير في السن,Male,Khaliji,Speaker4متحدث,Clean -- نظيف,بس فإذا هو لعبة,بس فاذا هو لعبة,مسابقات,test
SADA_KHA/6k_SBA_107_1-seg_447_850-452_070.wav,SADA_KHA,batch_1/6k_SBA_107_1.wav:Speaker2متحدث,113,batch_1/6k_SBA_107_1.wav,الديرة نت,621.52,6k_SBA_107_1-seg_447_850-452_070,4.220000000000027,447.8499999999999,452.07,Adult -- بالغ,Male,Khaliji,Speaker2متحدث,Clean -- نظيف,أبو حمد الله يرضى عليك، لا تعاقبني بها الطريقة، أنا مفطر فول,ابو حمد الله يرضى عليك لا تعاقبني بها الطريقة انا مفطر فول,مسابقات,test
SADA_KHA/6k_SBA_107_1-seg_517_780-520_450.wav,SADA_KHA,batch_1/6k_SBA_107_1.wav:Speaker4متحدث,119,batch_1/6k_SBA_107_1.wav,الديرة نت,621.52,6k_SBA_107_1-seg_517_780-520_450,2.6699999999998454,517.78,520.4499999999998,Elderly -- كبير في السن,Male,Khaliji,Speaker4متحدث,Clean -- نظيف,لازم توقف فيصل ها المتهور عند حده ,لازم توقف فيصل ها المتهور عند حده,مسابقات,test
SADA_KHA/6k_SBA_107_1-seg_99_110-102_580.wav,SADA_KHA,batch_1/6k_SBA_107_1.wav:Speaker2متحدث,71,batch_1/6k_SBA_107_1.wav,الديرة نت,621.52,6k_SBA_107_1-seg_99_110-102_580,3.470000000000028,99.1099999999999,102.57999999999991,Adult -- بالغ,Male,Khaliji,Speaker2متحدث,Clean -- نظيف,واستلم لي راتب معتبر آخر الشهر والوالد بعد,واستلم لي راتب معتبر اخر الشهر والوالد بعد,مسابقات,test
SADA_KHA/6k_SBA_107_1-seg_352_390-359_630.wav,SADA_KHA,batch_1/6k_SBA_107_1.wav:Speaker2متحدث,102,batch_1/6k_SBA_107_1.wav,الديرة نت,621.52,6k_SBA_107_1-seg_352_390-359_630,7.240000000000009,352.3899999999999,359.6299999999999,Adult -- بالغ,Male,Khaliji,Speaker2متحدث,Clean -- نظيف,شوف يا أبو حمد مش علشان إحنا مقدرين سنك ومقدرين العشرة إللي بيننا تبتدي، تصدق إنك إنت مدير  ها,شوف يا ابو حمد مش علشان احنا مقدرين سنك ومقدرين العشرة اللي بيننا تبتدي تصدق انك انت مدير ها,مسابقات,test
SADA_KHA/6k_SBA_107_1-seg_41_070-50_340.wav,SADA_KHA,batch_1/6k_SBA_107_1.wav:Speaker1متحدث,60,batch_1/6k_SBA_107_1.wav,الديرة نت,621.52,6k_SBA_107_1-seg_41_070-50_340,9.270000000000095,41.06999999999982,50.33999999999992,Adult -- بالغ,Female,Khaliji,Speaker1متحدث,Clean -- نظيف,طيب ما دامك عارف كده وش إللي حدك على هالشغلة خليه خليه  لغيرك محتاجة وإنت الحمد لله ما عليك قصيرة خير ونعمة ,طيب ما دامك عارف كده وش اللي حدك على هالشغلة خليه خليه لغيرك محتاجة وانت الحمد لله ما عليك قصيرة خير ونعمة,مسابقات,test
SADA_KHA/6k_SBA_107_2-seg_149_820-154_890.wav,SADA_KHA,batch_1/6k_SBA_107_2.wav:Speaker3متحدث,161,batch_1/6k_SBA_107_2.wav,الديرة نت,231.0799999999997,6k_SBA_107_2-seg_149_820-154_890,5.069999999999936,149.8199999999997,154.88999999999965,Elderly -- كبير في السن,Male,Khaliji,Speaker3متحدث,Clean -- نظيف,لا فيصل أو إنت يا مشعل أو إنت يا عبود اتهونون علي.,لا فيصل او انت يا مشعل او انت يا عبود اتهونون علي,مسابقات,test
SADA_KHA/6k_SBA_107_2-seg_118_050-121_650.wav,SADA_KHA,batch_1/6k_SBA_107_2.wav:Speaker5متحدث,155,batch_1/6k_SBA_107_2.wav,الديرة نت,231.0799999999997,6k_SBA_107_2-seg_118_050-121_650,3.599906458797306,118.05016555308048,121.6500720118778,Adult -- بالغ,Male,Khaliji,Speaker5متحدث,Clean -- نظيف,لا لا لا يا عمي بو حمد انتا كذه تخرب اخلاقه,لا لا لا يا عمي بو حمد انتا كذه تخرب اخلاقه,مسابقات,test
SADA_KHA/6k_SBA_107_2-seg_33_920-37_550.wav,SADA_KHA,batch_1/6k_SBA_107_2.wav:Speaker1متحدث,132,batch_1/6k_SBA_107_2.wav,الديرة نت,231.0799999999997,6k_SBA_107_2-seg_33_920-37_550,3.630000000000109,33.91999999999962,37.54999999999973,Adult -- بالغ,Male,Khaliji,Speaker1متحدث,Clean -- نظيف,عم أبو حمد نعم أنت تعرف إني أنا متهور.,عم ابو حمد نعم انت تعرف اني انا متهور,مسابقات,test
SADA_KHA/6k_SBA_107_2-seg_158_080-160_370.wav,SADA_KHA,batch_1/6k_SBA_107_2.wav:Speaker3متحدث,163,batch_1/6k_SBA_107_2.wav,الديرة نت,231.0799999999997,6k_SBA_107_2-seg_158_080-160_370,2.289999999999964,158.0799999999997,160.36999999999966,Elderly -- كبير في السن,Male,Khaliji,Speaker3متحدث,Clean -- نظيف,إن غلاتكم توازن غلات عيالي.,ان غلاتكم توازن غلات عيالي,مسابقات,test
SADA_NAJ/6k_SBA_108_1-seg_222_140-225_030.wav,SADA_NAJ,batch_1/6k_SBA_108_1.wav:Speaker5متحدث,1554,batch_1/6k_SBA_108_1.wav,الديرة نت,609.9700000000001,6k_SBA_108_1-seg_222_140-225_030,2.8899999999999864,222.1400000000001,225.0300000000001,Adult -- بالغ,Female,Najdi,Speaker5متحدث,Clean -- نظيف,حق واجب ولازم توصله,حق واجب ولازم توصله,مسابقات,train
SADA_KHA/6k_SBA_109_0-seg_425_043-429_090.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker1متحدث,1721,batch_1/6k_SBA_109_0.wav,الديرة نت,624.8,6k_SBA_109_0-seg_425_043-429_090,4.04691878866339,425.0430812113366,429.09,Adult -- بالغ,Male,Khaliji,Speaker1متحدث,Noisy -- ضوضاء,أها ما عندك غيري الله يعيني عليك.,اها ما عندك غيري الله يعيني عليك,مسابقات,train
SADA_KHA/6k_SBA_109_0-seg_393_725-399_060.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker6متحدث,1711,batch_1/6k_SBA_109_0.wav,الديرة نت,624.8,6k_SBA_109_0-seg_393_725-399_060,5.335024277082368,393.7249757229176,399.06,Adult -- بالغ,Female,Khaliji,Speaker6متحدث,Noisy -- ضوضاء,بس الشاهي بعد الأكل مباشرة يسحب الحديد ويمنع الجسم من الاستفادة منه.,بس الشاهي بعد الاكل مباشرة يسحب الحديد ويمنع الجسم من الاستفادة منه,مسابقات,train
SADA_KHA/6k_SBA_109_0-seg_413_360-417_593.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker1متحدث,1717,batch_1/6k_SBA_109_0.wav,الديرة نت,624.8,6k_SBA_109_0-seg_413_360-417_593,4.233322561511841,413.36,417.5933225615119,Adult -- بالغ,Male,Khaliji,Speaker1متحدث,Noisy -- ضوضاء,لأنها مملة ترى وتحول حياتك إلى خوف أو هاجس الخوف من كل شيء,لانها مملة ترى وتحول حياتك الى خوف او هاجس الخوف من كل شيء,مسابقات,train
SADA_KHA/6k_SBA_109_0-seg_153_650-155_818.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker3متحدث,1673,batch_1/6k_SBA_109_0.wav,الديرة نت,624.8,6k_SBA_109_0-seg_153_650-155_818,2.1682604264583176,153.65,155.81826042645832,Adult -- بالغ,Male,Khaliji,Speaker3متحدث,Noisy -- ضوضاء,#آه ف-- #آه تاخذ من أمك؟,اه ف اه تاخذ من امك,مسابقات,train
SADA_KHA/6k_SBA_109_0-seg_192_180-194_230.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker2متحدث,1681,batch_1/6k_SBA_109_0.wav,الديرة نت,624.8,6k_SBA_109_0-seg_192_180-194_230,2.049999999999983,192.18,194.23,Adult -- بالغ,Male,Khaliji,Speaker2متحدث,Noisy -- ضوضاء,عمومًا ما قصرت يا عم بوحمد.,عموما ما قصرت يا عم بوحمد,مسابقات,train
SADA_KHA/6k_SBA_109_0-seg_387_240-391_440.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker6متحدث,1709,batch_1/6k_SBA_109_0.wav,الديرة نت,624.8,6k_SBA_109_0-seg_387_240-391_440,4.199999999999989,387.24,391.44,Adult -- بالغ,Female,Khaliji,Speaker6متحدث,Noisy -- ضوضاء,ما أدري متى بتبطل هذه العادة السيئة وتبطل شرب الشاهي بعد الأكل,ما ادري متى بتبطل هذه العادة السيئة وتبطل شرب الشاهي بعد الاكل,مسابقات,train
SADA_KHA/6k_SBA_109_0-seg_136_729-141_260.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker3متحدث,1668,batch_1/6k_SBA_109_0.wav,الديرة نت,624.8,6k_SBA_109_0-seg_136_729-141_260,4.530618542790364,136.72938145720963,141.26,Adult -- بالغ,Male,Khaliji,Speaker3متحدث,Noisy -- ضوضاء,ما يصير كده ما يصير ها الحكي ذا أبدًا تونا بنص الشهر,ما يصير كده ما يصير ها الحكي ذا ابدا تونا بنص الشهر,مسابقات,train
SADA_KHA/6k_SBA_109_0-seg_311_120-318_300.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker5متحدث,1697,batch_1/6k_SBA_109_0.wav,الديرة نت,624.8,6k_SBA_109_0-seg_311_120-318_300,7.180000000000007,311.12,318.3,Adult -- بالغ,Male,Khaliji,Speaker5متحدث,Noisy -- ضوضاء,نورا ول يرحم والديك خليني أنام أنا تعبان بعدين لعلمك أنا أدري أصلًا كل مواضيعك هذه بايخة وما عندك سالفة فيها.,نورا ول يرحم والديك خليني انام انا تعبان بعدين لعلمك انا ادري اصلا كل مواضيعك هذه بايخة وما عندك سالفة فيها,مسابقات,train
SADA_KHA/6k_SBA_109_0-seg_404_980-407_072.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker1متحدث,1714,batch_1/6k_SBA_109_0.wav,الديرة نت,624.8,6k_SBA_109_0-seg_404_980-407_072,2.091621529276381,404.9802549635352,407.0718764928116,Adult -- بالغ,Male,Khaliji,Speaker1متحدث,Noisy -- ضوضاء,إذًا الله يعينيك على عشرين سنة قدام,اذا الله يعينيك على عشرين سنة قدام,مسابقات,train
SADA_KHA/6k_SBA_109_0-seg_418_038-421_438.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker6متحدث,1718,batch_1/6k_SBA_109_0.wav,الديرة نت,624.8,6k_SBA_109_0-seg_418_038-421_438,3.399926629261927,418.0383162137151,421.43824284297705,Adult -- بالغ,Female,Khaliji,Speaker6متحدث,Noisy -- ضوضاء,أنا أستفيد من هالمعلومات وأفيد اللي حولي,انا استفيد من هالمعلومات وافيد اللي حولي,مسابقات,train
SADA_KHA/6k_SBA_109_0-seg_432_381-436_181.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker1متحدث,1723,batch_1/6k_SBA_109_0.wav,الديرة نت,624.8,6k_SBA_109_0-seg_432_381-436_181,3.7999266292620177,432.38134928428553,436.1812759135476,Adult -- بالغ,Male,Khaliji,Speaker1متحدث,Noisy -- ضوضاء,لو نمت في الحجرة ما صحيت وأنا ودي أصحى الساعة ستة,لو نمت في الحجرة ما صحيت وانا ودي اصحى الساعة ستة,مسابقات,train
SADA_KHA/6k_SBA_109_0-seg_157_842-169_642.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker3متحدث,1675,batch_1/6k_SBA_109_0.wav,الديرة نت,624.8,6k_SBA_109_0-seg_157_842-169_642,11.800120845921557,157.8415762120558,169.64169705797735,Adult -- بالغ,Male,Khaliji,Speaker3متحدث,Noisy -- ضوضاء,المفروض أنت إللي تعطي أمك مو هو بتاخذ منها هي أدت إللي عليها سوت اللازم وزيادة ربتك وكبرتك وصرفت عليك. جا دورك هالحين أنت إللي ترد الجميل,المفروض انت اللي تعطي امك مو هو بتاخذ منها هي ادت اللي عليها سوت اللازم وزيادة ربتك وكبرتك وصرفت عليك جا دورك هالحين انت اللي ترد الجميل,مسابقات,train
SADA_HIJ/6k_SBA_109_1-seg_339_490-347_600.wav,SADA_HIJ,batch_1/6k_SBA_109_1.wav:Speaker6متحدث,1762,batch_1/6k_SBA_109_1.wav,الديرة نت,603.04,6k_SBA_109_1-seg_339_490-347_600,8.110000000000014,339.49,347.6,Adult -- بالغ,Male,Hijazi,Speaker6متحدث,Clean -- نظيف,خلي عنك اللقافة بعدين حنا بيت فيصل وفيصل هو إللي لازم يصب القهوة والقهوة صبوها إللي أطلق منه شأنا.,خلي عنك اللقافة بعدين حنا بيت فيصل وفيصل هو اللي لازم يصب القهوة والقهوة صبوها اللي اطلق منه شانا,مسابقات,train
